0 0 -2.102615
0 1 1.024500
0 2 -0.303828
0 3 -0.876018
0 4 -0.450726
0 5 -2.397780
0 6 -0.992238
0 7 1.115955
0 8 0.837612
0 9 0.844085
0 10 1.118811
0 11 0.638497
0 12 -1.745880
0 13 -2.460122
0 14 -1.845138
0 15 -2.641583
0 16 -0.358419
0 17 -0.833205
0 18 -0.743082
0 19 1.862009
0 20 0.635722
0 21 2.367863
0 22 1.788425
0 23 1.358911
0 24 0.414800
1 0 -0.796242
1 1 -0.834223
1 2 -0.616080
1 3 -1.308289
1 4 0.019609
1 5 -2.092730
1 6 -2.841727
1 7 1.305177
1 8 0.208702
1 9 -0.674354
1 10 -0.299973
1 11 -0.302128
1 12 -3.735680
1 13 -2.401251
1 14 -3.229241
1 15 -4.876089
1 16 -1.866887
1 17 -0.965524
1 18 -0.432271
1 19 2.189626
1 20 0.448652
1 21 1.551792
1 22 0.453813
1 23 0.333041
1 24 1.048482
2 0 0.656558
2 1 -2.484043
2 2 -1.220869
2 3 -2.599334
2 4 -1.166426
2 5 -1.064538
2 6 -2.901806
2 7 -2.661715
2 8 -1.804268
2 9 1.381309
2 10 1.871733
2 11 -2.236426
2 12 -1.973095
2 13 -2.662084
2 14 -4.014563
2 15 -1.993864
2 16 0.546517
2 17 1.627901
2 18 -1.029339
2 19 -0.002511
2 20 -0.282085
2 21 -0.183648
2 22 1.475927
2 23 2.873245
2 24 3.536076
3 0 -0.434387
3 1 -2.312654
3 2 -0.937724
3 3 -1.145919
3 4 -1.120360
3 5 1.611424
3 6 0.331082
3 7 -2.491679
3 8 0.104415
3 9 2.805417
3 10 1.331418
3 11 -1.540110
3 12 1.416718
3 13 2.049196
3 14 -0.120286
3 15 -0.677409
3 16 1.525925
3 17 1.952488
3 18 0.169667
3 19 -1.066841
3 20 -3.248749
3 21 -4.248329
3 22 -0.571458
3 23 1.238124
3 24 2.119789
4 0 -0.450610
4 1 -0.457763
4 2 -0.962908
4 3 2.189443
4 4 2.215430
4 5 1.789433
4 6 2.790652
4 7 1.768342
4 8 1.276649
4 9 0.193467
4 10 -2.918936
4 11 -1.172689
4 12 1.290437
4 13 3.970828
4 14 3.407210
4 15 0.844175
4 16 0.824279
4 17 1.674887
4 18 0.963781
4 19 -1.274599
4 20 -0.271166
4 21 -3.280140
4 22 -3.796184
4 23 -1.658060
4 24 -0.246591
5 0 0.522411
5 1 1.560070
5 2 2.856988
5 3 2.041081
5 4 2.309567
5 5 2.412197
5 6 -1.322958
5 7 0.529733
5 8 3.653480
5 9 -0.736400
5 10 -3.094201
5 11 1.389052
5 12 0.695175
5 13 -0.382861
5 14 -0.135653
5 15 2.673217
5 16 4.362781
5 17 2.156437
5 18 -1.418670
5 19 -2.320687
5 20 2.253864
5 21 0.443762
5 22 -2.605390
5 23 -1.126962
5 24 0.514835
6 0 -0.201964
6 1 0.983903
6 2 2.245569
6 3 -1.667765
6 4 -0.587419
6 5 1.157898
6 6 -0.451052
6 7 0.841301
6 8 3.536896
6 9 -0.149409
6 10 -0.226195
6 11 1.099949
6 12 -0.968292
6 13 -4.202279
6 14 -3.345381
6 15 1.691654
6 16 2.294250
6 17 -0.213003
6 18 -1.341051
6 19 -0.869335
6 20 -0.535408
6 21 0.401317
6 22 -0.151875
6 23 -1.566181
6 24 -2.259790
7 0 -0.843417
7 1 1.577230
7 2 0.628732
7 3 0.493015
7 4 1.191944
7 5 1.209767
7 6 2.186187
7 7 3.571367
7 8 1.603510
7 9 -1.786286
7 10 -1.685006
7 11 -0.504516
7 12 -0.230212
7 13 -0.421007
7 14 1.028108
7 15 2.157667
7 16 0.235531
7 17 -1.264914
7 18 0.115588
7 19 1.204637
7 20 0.379517
7 21 0.836716
7 22 1.763733
7 23 -1.751900
7 24 -1.943461
8 0 0.035466
8 1 1.220644
8 2 -0.083681
8 3 1.817041
8 4 1.882449
8 5 2.326999
8 6 2.084939
8 7 3.338480
8 8 -0.472907
8 9 -1.776537
8 10 -0.921939
8 11 -2.248357
8 12 -0.316732
8 13 2.731083
8 14 1.571824
8 15 0.652433
8 16 1.074549
8 17 0.246480
8 18 1.849683
8 19 1.425350
8 20 0.487871
8 21 2.249731
8 22 2.121224
8 23 1.085827
8 24 0.240289
9 0 1.156251
9 1 0.249340
9 2 0.776628
9 3 1.818674
9 4 2.755914
9 5 1.165298
9 6 -0.787079
9 7 0.892668
9 8 1.025822
9 9 0.012859
9 10 2.358516
9 11 0.836243
9 12 -1.145047
9 13 -0.938903
9 14 -1.403734
9 15 1.257079
9 16 2.569549
9 17 0.640816
9 18 -0.881255
9 19 0.144643
9 20 0.550182
9 21 -0.180405
9 22 -0.355197
9 23 1.189118
9 24 -1.363257
10 0 0.427622
10 1 -1.205857
10 2 2.431271
10 3 3.972822
10 4 1.944293
10 5 -1.591698
10 6 -3.392092
10 7 -1.929415
10 8 -0.359975
10 9 0.153524
10 10 3.006499
10 11 1.144904
10 12 -0.817735
10 13 0.170946
10 14 -0.477733
10 15 0.131098
10 16 2.532838
10 17 0.825094
10 18 -2.278818
10 19 -2.972974
10 20 -2.122615
10 21 -0.552861
10 22 -0.705605
10 23 -0.407866
10 24 -1.184814
11 0 -0.190109
11 1 0.042452
11 2 -0.745797
11 3 1.651243
11 4 -0.566976
11 5 -1.807969
11 6 -2.736517
11 7 -1.281071
11 8 0.178047
11 9 -0.717843
11 10 1.313654
11 11 2.139357
11 12 -0.002683
11 13 1.636331
11 14 -0.009860
11 15 -1.075685
11 16 0.714153
11 17 -1.177699
11 18 -2.881835
11 19 -3.389910
11 20 -2.165736
11 21 0.919397
11 22 2.982016
11 23 0.059562
11 24 -0.955249
12 0 -1.599786
12 1 0.420794
12 2 -1.107876
12 3 -0.192826
12 4 -1.518570
12 5 -1.151327
12 6 -1.578842
12 7 -0.728627
12 8 0.492439
12 9 -0.676774
12 10 -0.490517
12 11 -0.277911
12 12 -1.809915
12 13 -2.088121
12 14 0.403779
12 15 0.692746
12 16 1.255645
12 17 -0.100773
12 18 2.581316
12 19 -0.123406
12 20 -1.018902
12 21 1.337133
12 22 4.003945
12 23 0.823948
12 24 -1.408133
13 0 -1.525094
13 1 0.041687
13 2 1.847224
13 3 -1.063215
13 4 -2.423696
13 5 -1.392999
13 6 -0.770800
13 7 1.337573
13 8 0.326376
13 9 -1.444893
13 10 -2.007556
13 11 -3.122786
13 12 -3.102346
13 13 -1.763458
13 14 1.258740
13 15 2.451243
13 16 1.842325
13 17 2.935826
13 18 5.330453
13 19 2.345110
13 20 2.307048
13 21 3.205066
13 22 0.699917
13 23 0.216006
13 24 0.953428
14 0 -0.450786
14 1 1.563861
14 2 3.749464
14 3 1.208937
14 4 -1.759308
14 5 -0.923666
14 6 1.688775
14 7 1.916315
14 8 -0.305437
14 9 -0.244246
14 10 -0.543849
14 11 1.700109
14 12 0.713477
14 13 0.860973
14 14 1.045298
14 15 -0.114061
14 16 0.381421
14 17 3.431999
14 18 4.609668
14 19 1.760095
14 20 1.155671
14 21 1.201254
14 22 -0.155443
14 23 -1.882890
14 24 -1.314497
15 0 0.110971
15 1 1.925478
15 2 2.701803
15 3 0.882428
15 4 0.381797
15 5 0.234875
15 6 -0.236028
15 7 -1.595008
15 8 -1.581340
15 9 -1.393710
15 10 0.670172
15 11 3.684235
15 12 0.376844
15 13 1.783610
15 14 0.428296
15 15 -1.208865
15 16 2.055062
15 17 1.576719
15 18 3.185466
15 19 0.847523
15 20 -0.643955
15 21 -0.802375
15 22 -0.499347
15 23 -1.085243
15 24 -2.045074
16 0 1.914979
16 1 0.985326
16 2 -0.233864
16 3 0.098657
16 4 -0.109599
16 5 0.229145
16 6 -1.387289
16 7 -1.890815
16 8 0.236988
16 9 0.240258
16 10 1.522494
16 11 0.734580
16 12 -0.947988
16 13 1.378828
16 14 -0.429175
16 15 -0.969894
16 16 2.656117
16 17 1.837700
16 18 0.103388
16 19 0.842857
16 20 1.304897
16 21 0.297963
16 22 -1.001201
16 23 0.139067
16 24 1.459055
17 0 0.574174
17 1 0.685327
17 2 1.309410
17 3 -0.664718
17 4 -2.068080
17 5 1.042936
17 6 3.028729
17 7 0.908837
17 8 0.044965
17 9 0.111069
17 10 0.901536
17 11 -0.600629
17 12 -2.147975
17 13 -1.861567
17 14 -1.129036
17 15 -0.724937
17 16 -0.073234
17 17 -1.047777
17 18 -0.584838
17 19 0.392032
17 20 -0.901945
17 21 1.978876
17 22 1.018033
17 23 -1.185083
17 24 -0.042963
18 0 -0.825747
18 1 -1.957548
18 2 0.723255
18 3 -0.407106
18 4 0.062401
18 5 2.327189
18 6 3.421092
18 7 3.284630
18 8 0.668137
18 9 -0.393162
18 10 -1.944359
18 11 -0.549804
18 12 -0.390745
18 13 -1.929823
18 14 -0.414663
18 15 1.941041
18 16 0.840393
18 17 -0.120167
18 18 -1.381765
18 19 -0.853474
18 20 0.292229
18 21 0.630915
18 22 -2.345372
18 23 -2.737436
18 24 -0.087699
19 0 -1.409201
19 1 -2.051885
19 2 -2.969435
19 3 -2.951625
19 4 -0.093542
19 5 2.256555
19 6 0.475222
19 7 0.147253
19 8 0.892477
19 9 -0.784800
19 10 -1.579575
19 11 1.877601
19 12 1.241532
19 13 -0.575453
19 14 0.472248
19 15 3.763693
19 16 2.343332
19 17 -0.267111
19 18 -1.606355
19 19 0.188116
19 20 1.655203
19 21 -1.944584
19 22 -5.213427
19 23 -2.904404
19 24 -0.228779
