0 0 0.520507
0 1 0.486436
0 2 1.605100
0 3 1.175224
0 4 1.995147
0 5 -0.039298
0 6 -0.567569
0 7 -1.405543
0 8 -1.667033
0 9 -0.950606
0 10 0.326930
0 11 2.288651
0 12 -0.116935
0 13 0.186979
0 14 -0.157625
0 15 -0.008868
0 16 -0.024904
0 17 0.079781
0 18 3.067026
0 19 0.944750
0 20 0.467521
0 21 0.885992
0 22 0.677002
0 23 1.380852
0 24 1.653188
1 0 0.131728
1 1 -0.568684
1 2 1.378320
1 3 1.016397
1 4 0.830271
1 5 -1.479243
1 6 -0.397087
1 7 -0.806929
1 8 -1.371113
1 9 -0.726780
1 10 -0.689431
1 11 1.750176
1 12 -0.097321
1 13 -0.220187
1 14 -0.665500
1 15 -0.493937
1 16 -0.127210
1 17 -1.066388
1 18 2.479359
1 19 0.693571
1 20 -1.018032
1 21 -0.513576
1 22 1.033141
1 23 1.468237
1 24 1.570635
2 0 0.499591
2 1 0.331692
2 2 0.259451
2 3 -0.222552
2 4 0.883417
2 5 -0.801167
2 6 0.966414
2 7 1.643438
2 8 1.879209
2 9 2.957464
2 10 1.039521
2 11 2.206790
2 12 0.161703
2 13 -0.024674
2 14 -0.154109
2 15 0.123671
2 16 -0.533098
2 17 -0.629130
2 18 2.112717
2 19 -0.063166
2 20 -1.124978
2 21 -1.056649
2 22 1.283659
2 23 0.707451
2 24 0.184195
3 0 0.031099
3 1 0.435101
3 2 -0.504397
3 3 -0.576484
3 4 2.429177
3 5 1.029591
3 6 -0.223674
3 7 0.127851
3 8 0.196847
3 9 1.468298
3 10 1.959256
3 11 2.198896
3 12 -0.889103
3 13 0.724831
3 14 0.743521
3 15 1.079146
3 16 1.218197
3 17 0.040657
3 18 0.848376
3 19 -1.065226
3 20 -0.016705
3 21 -0.896523
3 22 1.201492
3 23 0.651641
3 24 -0.401059
4 0 0.386330
4 1 0.475597
4 2 0.162660
4 3 -0.878109
4 4 1.334962
4 5 1.951551
4 6 0.148746
4 7 0.110663
4 8 1.004609
4 9 -0.386485
4 10 0.466759
4 11 0.997170
4 12 -1.353267
4 13 1.409634
4 14 1.258007
4 15 1.295640
4 16 0.046448
4 17 -0.307689
4 18 0.344287
4 19 -0.808239
4 20 0.167776
4 21 -0.574116
4 22 1.885134
4 23 0.905696
4 24 -0.312545
5 0 0.063366
5 1 0.707535
5 2 0.169652
5 3 -0.553809
5 4 0.552121
5 5 0.371077
